profile,mem_init,mem_max,cpu
adblockplus,200.0,,8.3
adblockplus,200.0,,11.4
adblockplus,200.0,,21.1
adblockplus,200.0,,19.1
adblockplus,200.0,,21.0
adblockplus,200.0,,18.6
adblockplus,200.0,,16.2
adblockplus,200.0,,16.2
adblockplus,200.0,,13.1
adblockplus,200.0,,11.0
adblockplus,200.0,,16.5
adblockplus,200.0,,17.0
adblockplus,200.0,,18.0
adblockplus,200.0,,12.6
adblockplus,200.0,,15.6
adblockplus,200.0,,18.4
adblockplus,200.0,,9.7
adblockplus,200.0,,12.8
adblockplus,200.0,,9.3
adblockplus,200.0,,12.5
adblockplus,200.0,,11.3
adblockplus,200.0,,12.9
adblockplus,200.0,,19.6
adblockplus,200.0,,23.5
adblockplus,200.0,,36.7
adblockplus,200.0,,29.2
adblockplus,200.0,,31.6
adblockplus,200.0,,14.5
adblockplus,200.0,,5.5
adblockplus,200.0,,20.7
adblockplus,200.0,,23.1
adblockplus,201.0,277.0,5.5
adblockplus,201.0,302.0,23.0
adblockplus,201.0,306.0,13.5
adblockplus,201.0,309.0,24.1
adblockplus,201.0,320.0,20.7
adblockplus,201.0,321.0,16.5
adblockplus,201.0,333.0,16.7
adblockplus,201.0,337.0,17.0
adblockplus,201.0,344.0,18.5
adblockplus,201.0,348.0,24.8
adblockplus,201.0,353.0,14.1
adblockplus,201.0,357.0,21.2
adblockplus,201.0,365.0,24.2
adblockplus,201.0,366.0,12.7
adblockplus,201.0,378.0,15.7
adblockplus,201.0,,22.2
adblockplus,201.0,,10.2
adblockplus,201.0,,19.6
adblockplus,201.0,,22.2
adblockplus,201.0,,11.5
adblockplus,201.0,,29.5
adblockplus,201.0,,20.7
adblockplus,201.0,,25.3
adblockplus,201.0,,21.2
adblockplus,201.0,,12.8
adblockplus,201.0,,20.0
adblockplus,201.0,,32.9
adblockplus,201.0,,24.1
adblockplus,201.0,,12.1
adblockplus,201.0,,7.9
adblockplus,201.0,,12.8
adblockplus,201.0,,20.5
adblockplus,201.0,,10.7
adblockplus,201.0,,13.4
adblockplus,201.0,,10.0
adblockplus,201.0,,10.9
adblockplus,201.0,,13.5
adblockplus,201.0,,25.4
adblockplus,201.0,,19.7
adblockplus,201.0,,21.5
adblockplus,201.0,,11.5
adblockplus,201.0,,16.9
adblockplus,201.0,,20.5
adblockplus,201.0,,18.5
adblockplus,201.0,,36.3
adblockplus,201.0,,11.9
adblockplus,201.0,,20.6
adblockplus,201.0,,12.0
adblockplus,201.0,,7.1
adblockplus,201.0,,19.0
adblockplus,201.0,,23.3
adblockplus,201.0,,11.5
adblockplus,201.0,,21.2
adblockplus,201.0,,10.8
adblockplus,201.0,,21.3
adblockplus,201.0,,10.6
adblockplus,201.0,,12.8
adblockplus,201.0,,14.9
adblockplus,201.0,,7.3
adblockplus,201.0,,13.4
adblockplus,201.0,,15.1
adblockplus,201.0,,16.5
adblockplus,201.0,,17.9
adblockplus,202.0,291.0,18.4
adblockplus,202.0,293.0,33.7
adblockplus,202.0,307.0,16.9
adblockplus,202.0,313.0,14.8
adblockplus,202.0,315.0,14.0
adblockplus,202.0,316.0,16.6
adblockplus,202.0,319.0,13.5
adblockplus,202.0,319.0,28.4
adblockplus,202.0,320.0,4.0
adblockplus,202.0,324.0,4.8
adblockplus,202.0,324.0,12.6
adblockplus,202.0,328.0,18.7
adblockplus,202.0,335.0,9.6
adblockplus,202.0,340.0,29.4
adblockplus,202.0,342.0,10.4
adblockplus,202.0,345.0,37.6
adblockplus,202.0,345.0,20.6
adblockplus,202.0,353.0,12.1
adblockplus,202.0,364.0,20.2
adblockplus,202.0,365.0,23.1
adblockplus,202.0,373.0,31.5
adblockplus,202.0,374.0,18.5
adblockplus,202.0,380.0,13.5
adblockplus,202.0,385.0,15.1
adblockplus,202.0,386.0,28.7
adblockplus,202.0,391.0,25.0
adblockplus,202.0,413.0,13.1
adblockplus,202.0,418.0,18.3
adblockplus,202.0,,18.3
adblockplus,202.0,,5.2
adblockplus,202.0,,12.7
adblockplus,202.0,,15.3
adblockplus,202.0,,10.8
adblockplus,202.0,,9.2
adblockplus,202.0,,18.6
adblockplus,202.0,,19.6
adblockplus,202.0,,21.4
adblockplus,202.0,,13.1
adblockplus,202.0,,25.2
adblockplus,202.0,,3.7
adblockplus,202.0,,14.3
adblockplus,202.0,,31.8
adblockplus,202.0,,40.0
adblockplus,202.0,,34.8
adblockplus,202.0,,22.5
adblockplus,202.0,,15.7
adblockplus,202.0,,5.7
adblockplus,202.0,,8.7
adblockplus,202.0,,14.9
adblockplus,202.0,,19.3
adblockplus,202.0,,12.1
adblockplus,202.0,,14.7
adblockplus,202.0,,29.8
adblockplus,202.0,,15.3
adblockplus,202.0,,23.2
adblockplus,202.0,,22.4
adblockplus,202.0,,27.4
adblockplus,202.0,,29.9
adblockplus,202.0,,13.8
adblockplus,202.0,,12.3
adblockplus,202.0,,16.8
adblockplus,202.0,,11.0
adblockplus,202.0,,19.4
adblockplus,202.0,,22.7
adblockplus,202.0,,19.2
adblockplus,202.0,,22.7
adblockplus,202.0,,21.0
adblockplus,202.0,,32.2
adblockplus,202.0,,3.3
adblockplus,202.0,,25.3
adblockplus,202.0,,16.5
adblockplus,202.0,,20.5
adblockplus,202.0,,37.8
adblockplus,202.0,,18.2
adblockplus,202.0,,21.2
adblockplus,202.0,,14.8
adblockplus,202.0,,33.4
adblockplus,202.0,,16.9
adblockplus,202.0,,14.7
adblockplus,202.0,,21.2
adblockplus,202.0,,45.3
adblockplus,202.0,,22.3
adblockplus,202.0,,20.0
adblockplus,203.0,290.0,5.7
adblockplus,203.0,295.0,9.2
adblockplus,203.0,296.0,14.1
adblockplus,203.0,305.0,14.0
adblockplus,203.0,310.0,7.9
adblockplus,203.0,310.0,17.2
adblockplus,203.0,313.0,12.1
adblockplus,203.0,315.0,22.6
adblockplus,203.0,316.0,15.8
adblockplus,203.0,316.0,16.2
adblockplus,203.0,317.0,28.2
adblockplus,203.0,319.0,17.9
adblockplus,203.0,322.0,13.4
adblockplus,203.0,324.0,4.8
adblockplus,203.0,332.0,9.0
adblockplus,203.0,334.0,22.0
adblockplus,203.0,337.0,10.1
adblockplus,203.0,338.0,23.3
adblockplus,203.0,338.0,22.3
adblockplus,203.0,344.0,9.3
adblockplus,203.0,347.0,22.1
adblockplus,203.0,350.0,11.1
adblockplus,203.0,351.0,19.3
adblockplus,203.0,353.0,9.9
adblockplus,203.0,363.0,15.7
adblockplus,203.0,364.0,16.7
adblockplus,203.0,366.0,13.8
adblockplus,203.0,374.0,5.4
adblockplus,203.0,378.0,17.1
adblockplus,203.0,381.0,12.3
adblockplus,203.0,385.0,18.9
adblockplus,203.0,388.0,20.2
adblockplus,203.0,394.0,23.7
adblockplus,203.0,402.0,22.5
adblockplus,203.0,431.0,11.6
adblockplus,203.0,446.0,7.5
adblockplus,203.0,,12.3
adblockplus,203.0,,15.7
adblockplus,203.0,,17.8
adblockplus,203.0,,19.8
adblockplus,203.0,,21.0
adblockplus,203.0,,7.3
adblockplus,203.0,,15.9
adblockplus,203.0,,17.8
adblockplus,203.0,,20.1
adblockplus,203.0,,8.9
adblockplus,203.0,,16.2
adblockplus,203.0,,18.4
adblockplus,203.0,,15.3
adblockplus,203.0,,17.0
adblockplus,203.0,,13.9
adblockplus,203.0,,18.4
adblockplus,203.0,,26.8
adblockplus,203.0,,17.0
adblockplus,203.0,,6.8
adblockplus,203.0,,8.9
adblockplus,203.0,,5.9
adblockplus,203.0,,26.9
adblockplus,203.0,,17.2
adblockplus,203.0,,23.8
adblockplus,203.0,,23.2
adblockplus,203.0,,16.4
adblockplus,203.0,,37.6
adblockplus,203.0,,14.8
adblockplus,203.0,,12.9
adblockplus,203.0,,32.7
adblockplus,203.0,,21.3
adblockplus,203.0,,15.4
adblockplus,203.0,,21.5
adblockplus,203.0,,17.2
adblockplus,203.0,,11.8
adblockplus,203.0,,14.4
adblockplus,203.0,,15.3
adblockplus,203.0,,9.8
adblockplus,203.0,,8.8
adblockplus,203.0,,4.8
adblockplus,203.0,,16.2
adblockplus,203.0,,25.8
adblockplus,203.0,,14.4
adblockplus,203.0,,8.5
adblockplus,203.0,,33.2
adblockplus,203.0,,16.5
adblockplus,203.0,,20.3
adblockplus,203.0,,14.7
adblockplus,203.0,,8.1
adblockplus,203.0,,8.8
adblockplus,203.0,,19.6
adblockplus,203.0,,17.1
adblockplus,203.0,,17.0
adblockplus,203.0,,12.1
adblockplus,203.0,,12.4
adblockplus,203.0,,28.2
adblockplus,203.0,,12.8
adblockplus,203.0,,23.6
adblockplus,203.0,,17.8
adblockplus,203.0,,31.3
adblockplus,203.0,,24.4
adblockplus,203.0,,16.1
adblockplus,203.0,,13.6
adblockplus,203.0,,5.9
adblockplus,203.0,,28.8
adblockplus,203.0,,15.7
adblockplus,203.0,,18.2
adblockplus,203.0,,13.0
adblockplus,203.0,,16.3
adblockplus,203.0,,38.2
adblockplus,203.0,,11.1
adblockplus,203.0,,20.6
adblockplus,203.0,,30.6
adblockplus,203.0,,23.3
adblockplus,203.0,,23.9
adblockplus,203.0,,25.6
adblockplus,203.0,,20.3
adblockplus,203.0,,27.7
adblockplus,203.0,,24.2
adblockplus,203.0,,14.1
adblockplus,203.0,,12.2
adblockplus,203.0,,27.0
adblockplus,203.0,,4.6
adblockplus,203.0,,20.0
adblockplus,203.0,,26.0
adblockplus,203.0,,16.7
adblockplus,203.0,,8.8
adblockplus,203.0,,8.8
adblockplus,204.0,295.0,12.0
adblockplus,204.0,301.0,13.9
adblockplus,204.0,306.0,8.3
adblockplus,204.0,307.0,21.4
adblockplus,204.0,317.0,10.9
adblockplus,204.0,319.0,17.2
adblockplus,204.0,319.0,7.5
adblockplus,204.0,324.0,23.4
adblockplus,204.0,324.0,9.1
adblockplus,204.0,326.0,22.0
adblockplus,204.0,327.0,9.2
adblockplus,204.0,332.0,10.4
adblockplus,204.0,334.0,20.2
adblockplus,204.0,339.0,28.7
adblockplus,204.0,347.0,27.0
adblockplus,204.0,351.0,29.2
adblockplus,204.0,356.0,18.7
adblockplus,204.0,366.0,24.1
adblockplus,204.0,370.0,20.4
adblockplus,204.0,378.0,13.7
adblockplus,204.0,380.0,19.6
adblockplus,204.0,385.0,19.8
adblockplus,204.0,385.0,6.3
adblockplus,204.0,393.0,16.0
adblockplus,204.0,397.0,31.8
adblockplus,204.0,398.0,30.8
adblockplus,204.0,400.0,14.6
adblockplus,204.0,408.0,33.6
adblockplus,204.0,415.0,10.2
adblockplus,204.0,419.0,25.6
adblockplus,204.0,439.0,12.4
adblockplus,204.0,,20.8
adblockplus,204.0,,19.0
adblockplus,204.0,,25.1
adblockplus,204.0,,13.9
adblockplus,204.0,,30.2
adblockplus,204.0,,18.2
adblockplus,204.0,,22.6
adblockplus,204.0,,12.6
adblockplus,204.0,,28.0
adblockplus,204.0,,14.2
adblockplus,204.0,,4.0
adblockplus,204.0,,19.6
adblockplus,204.0,,18.4
adblockplus,204.0,,38.1
adblockplus,204.0,,22.7
adblockplus,204.0,,26.1
adblockplus,204.0,,18.1
adblockplus,204.0,,7.6
adblockplus,204.0,,32.2
adblockplus,204.0,,19.5
adblockplus,204.0,,15.0
adblockplus,204.0,,34.2
adblockplus,204.0,,15.0
adblockplus,204.0,,14.1
adblockplus,204.0,,24.9
adblockplus,204.0,,16.4
adblockplus,204.0,,23.8
adblockplus,204.0,,14.9
adblockplus,204.0,,27.4
adblockplus,204.0,,21.7
adblockplus,204.0,,23.0
adblockplus,204.0,,37.5
adblockplus,204.0,,5.8
adblockplus,204.0,,22.3
adblockplus,204.0,,18.2
adblockplus,204.0,,15.3
adblockplus,204.0,,15.2
adblockplus,204.0,,18.7
adblockplus,204.0,,31.0
adblockplus,204.0,,21.4
adblockplus,204.0,,13.4
adblockplus,204.0,,21.3
adblockplus,204.0,,18.3
adblockplus,204.0,,9.2
adblockplus,204.0,,15.5
adblockplus,204.0,,25.3
adblockplus,204.0,,24.1
adblockplus,204.0,,40.0
adblockplus,204.0,,16.8
adblockplus,204.0,,27.7
adblockplus,204.0,,12.3
adblockplus,204.0,,11.8
adblockplus,204.0,,11.9
adblockplus,204.0,,10.2
adblockplus,204.0,,34.0
adblockplus,204.0,,10.9
adblockplus,204.0,,36.1
adblockplus,204.0,,11.4
adblockplus,204.0,,7.7
adblockplus,204.0,,8.5
adblockplus,204.0,,26.8
adblockplus,204.0,,17.6
adblockplus,204.0,,11.8
adblockplus,204.0,,21.0
adblockplus,204.0,,19.1
adblockplus,204.0,,26.6
adblockplus,204.0,,25.8
adblockplus,204.0,,22.2
adblockplus,204.0,,8.1
adblockplus,204.0,,17.3
adblockplus,204.0,,28.6
adblockplus,204.0,,28.9
adblockplus,204.0,,19.8
adblockplus,204.0,,23.4
adblockplus,204.0,,8.5
adblockplus,204.0,,14.9
adblockplus,205.0,282.0,18.0
adblockplus,205.0,282.0,9.8
adblockplus,205.0,298.0,4.8
adblockplus,205.0,300.0,34.4
adblockplus,205.0,304.0,6.3
adblockplus,205.0,305.0,3.5
adblockplus,205.0,306.0,7.0
adblockplus,205.0,311.0,10.5
adblockplus,205.0,314.0,17.9
adblockplus,205.0,315.0,13.2
adblockplus,205.0,319.0,14.8
adblockplus,205.0,325.0,12.0
adblockplus,205.0,326.0,29.3
adblockplus,205.0,326.0,19.9
adblockplus,205.0,328.0,13.6
adblockplus,205.0,340.0,15.2
adblockplus,205.0,342.0,21.1
adblockplus,205.0,344.0,12.2
adblockplus,205.0,345.0,19.3
adblockplus,205.0,345.0,7.5
adblockplus,205.0,346.0,20.0
adblockplus,205.0,347.0,16.4
adblockplus,205.0,347.0,13.0
adblockplus,205.0,348.0,13.5
adblockplus,205.0,350.0,22.4
adblockplus,205.0,351.0,26.9
adblockplus,205.0,352.0,16.1
adblockplus,205.0,353.0,19.9
adblockplus,205.0,354.0,16.2
adblockplus,205.0,357.0,19.7
adblockplus,205.0,358.0,11.5
adblockplus,205.0,360.0,18.3
adblockplus,205.0,363.0,9.4
adblockplus,205.0,373.0,26.7
adblockplus,205.0,375.0,21.1
adblockplus,205.0,379.0,24.0
adblockplus,205.0,387.0,8.1
adblockplus,205.0,389.0,23.1
adblockplus,205.0,393.0,11.8
adblockplus,205.0,413.0,34.9
adblockplus,205.0,425.0,17.4
adblockplus,205.0,,16.0
adblockplus,205.0,,41.6
adblockplus,205.0,,18.1
adblockplus,205.0,,14.8
adblockplus,205.0,,15.3
adblockplus,205.0,,19.7
adblockplus,205.0,,21.0
adblockplus,205.0,,18.2
adblockplus,205.0,,9.9
adblockplus,205.0,,19.1
adblockplus,205.0,,8.3
adblockplus,205.0,,17.6
adblockplus,205.0,,17.7
adblockplus,205.0,,12.4
adblockplus,205.0,,19.0
adblockplus,205.0,,15.8
adblockplus,205.0,,16.1
adblockplus,205.0,,47.1
adblockplus,205.0,,18.0
adblockplus,205.0,,19.9
adblockplus,205.0,,18.5
adblockplus,205.0,,12.3
adblockplus,205.0,,20.5
adblockplus,205.0,,13.8
adblockplus,205.0,,18.9
adblockplus,205.0,,6.3
adblockplus,205.0,,26.1
adblockplus,205.0,,20.4
adblockplus,205.0,,15.2
adblockplus,205.0,,12.6
adblockplus,205.0,,22.2
adblockplus,205.0,,18.4
adblockplus,205.0,,20.2
adblockplus,205.0,,7.4
adblockplus,205.0,,18.4
adblockplus,205.0,,13.0
adblockplus,205.0,,17.5
adblockplus,205.0,,11.0
adblockplus,205.0,,18.4
adblockplus,205.0,,17.7
adblockplus,205.0,,15.4
adblockplus,205.0,,38.0
adblockplus,205.0,,18.4
adblockplus,205.0,,19.1
adblockplus,205.0,,11.8
adblockplus,205.0,,8.5
adblockplus,205.0,,18.9
adblockplus,205.0,,21.0
adblockplus,205.0,,20.3
adblockplus,205.0,,12.5
adblockplus,205.0,,5.5
adblockplus,205.0,,16.5
adblockplus,205.0,,25.0
adblockplus,205.0,,17.6
adblockplus,205.0,,18.5
adblockplus,205.0,,15.8
adblockplus,205.0,,34.2
adblockplus,205.0,,17.4
adblockplus,205.0,,11.9
adblockplus,205.0,,17.6
adblockplus,205.0,,13.5
adblockplus,205.0,,13.5
adblockplus,205.0,,16.2
adblockplus,205.0,,11.2
adblockplus,205.0,,17.7
adblockplus,205.0,,14.1
adblockplus,205.0,,7.8
adblockplus,205.0,,25.3
adblockplus,205.0,,11.0
adblockplus,205.0,,17.5
adblockplus,205.0,,24.3
adblockplus,205.0,,30.9
adblockplus,205.0,,12.3
adblockplus,205.0,,23.4
adblockplus,205.0,,8.1
adblockplus,205.0,,20.0
adblockplus,205.0,,23.4
adblockplus,205.0,,20.5
adblockplus,205.0,,20.6
adblockplus,205.0,,7.5
adblockplus,205.0,,28.3
adblockplus,205.0,,11.2
adblockplus,205.0,,22.2
adblockplus,205.0,,18.3
adblockplus,205.0,,16.2
adblockplus,205.0,,20.9
adblockplus,205.0,,13.8
adblockplus,206.0,286.0,20.3
adblockplus,206.0,298.0,9.6
adblockplus,206.0,299.0,18.2
adblockplus,206.0,303.0,18.6
adblockplus,206.0,308.0,17.3
adblockplus,206.0,316.0,27.8
adblockplus,206.0,316.0,20.8
adblockplus,206.0,319.0,13.3
adblockplus,206.0,319.0,22.4
adblockplus,206.0,321.0,4.2
adblockplus,206.0,322.0,13.4
adblockplus,206.0,323.0,6.7
adblockplus,206.0,328.0,11.9
adblockplus,206.0,331.0,27.6
adblockplus,206.0,331.0,8.4
adblockplus,206.0,338.0,12.2
adblockplus,206.0,342.0,24.8
adblockplus,206.0,342.0,18.2
adblockplus,206.0,344.0,27.9
adblockplus,206.0,347.0,21.3
adblockplus,206.0,349.0,18.3
adblockplus,206.0,359.0,22.8
adblockplus,206.0,359.0,13.4
adblockplus,206.0,361.0,20.7
adblockplus,206.0,362.0,24.9
adblockplus,206.0,362.0,15.7
adblockplus,206.0,364.0,16.9
adblockplus,206.0,365.0,23.1
adblockplus,206.0,376.0,23.8
adblockplus,206.0,380.0,18.1
adblockplus,206.0,384.0,19.1
adblockplus,206.0,388.0,15.2
adblockplus,206.0,390.0,3.0
adblockplus,206.0,,19.4
adblockplus,206.0,,14.3
adblockplus,206.0,,22.2
adblockplus,206.0,,19.5
adblockplus,206.0,,13.6
adblockplus,206.0,,17.7
adblockplus,206.0,,14.3
adblockplus,206.0,,14.0
adblockplus,206.0,,33.3
adblockplus,206.0,,27.7
adblockplus,206.0,,8.8
adblockplus,206.0,,32.8
adblockplus,206.0,,30.3
adblockplus,206.0,,20.2
adblockplus,206.0,,7.2
adblockplus,206.0,,15.9
adblockplus,206.0,,17.7
adblockplus,206.0,,10.2
adblockplus,206.0,,19.5
adblockplus,206.0,,30.9
adblockplus,206.0,,13.6
adblockplus,206.0,,13.1
adblockplus,206.0,,20.2
adblockplus,206.0,,17.8
adblockplus,206.0,,16.7
adblockplus,206.0,,10.9
adblockplus,206.0,,10.2
adblockplus,206.0,,26.6
adblockplus,206.0,,28.0
adblockplus,206.0,,21.4
adblockplus,206.0,,21.9
adblockplus,206.0,,24.8
adblockplus,206.0,,9.0
adblockplus,206.0,,10.7
adblockplus,206.0,,12.4
adblockplus,206.0,,18.7
adblockplus,206.0,,16.1
adblockplus,206.0,,21.5
adblockplus,206.0,,12.9
adblockplus,206.0,,41.0
adblockplus,206.0,,34.8
adblockplus,206.0,,32.8
adblockplus,206.0,,19.4
adblockplus,206.0,,22.7
adblockplus,206.0,,16.3
adblockplus,206.0,,18.7
adblockplus,206.0,,15.3
adblockplus,206.0,,13.7
adblockplus,206.0,,10.2
adblockplus,206.0,,50.0
adblockplus,206.0,,4.8
adblockplus,206.0,,11.4
adblockplus,206.0,,18.7
adblockplus,206.0,,21.8
adblockplus,206.0,,7.0
adblockplus,206.0,,9.8
adblockplus,206.0,,14.3
adblockplus,206.0,,23.1
adblockplus,206.0,,23.7
adblockplus,206.0,,19.0
adblockplus,206.0,,15.5
adblockplus,206.0,,33.2
adblockplus,206.0,,25.3
adblockplus,206.0,,15.8
adblockplus,206.0,,16.6
adblockplus,206.0,,13.2
adblockplus,206.0,,15.7
adblockplus,206.0,,18.5
adblockplus,206.0,,21.5
adblockplus,206.0,,50.0
adblockplus,206.0,,20.0
adblockplus,206.0,,16.9
adblockplus,206.0,,21.7
adblockplus,206.0,,4.6
adblockplus,206.0,,18.0
adblockplus,206.0,,18.1
adblockplus,206.0,,17.6
adblockplus,207.0,0.0,22.4
adblockplus,207.0,0.0,14.1
adblockplus,207.0,284.0,27.6
adblockplus,207.0,299.0,17.6
adblockplus,207.0,300.0,11.9
adblockplus,207.0,300.0,18.0
adblockplus,207.0,302.0,15.5
adblockplus,207.0,310.0,19.5
adblockplus,207.0,311.0,12.7
adblockplus,207.0,317.0,23.1
adblockplus,207.0,317.0,33.1
adblockplus,207.0,318.0,13.4
adblockplus,207.0,324.0,18.4
adblockplus,207.0,326.0,18.6
adblockplus,207.0,327.0,16.2
adblockplus,207.0,327.0,18.4
adblockplus,207.0,328.0,22.4
adblockplus,207.0,329.0,20.8
adblockplus,207.0,330.0,9.2
adblockplus,207.0,333.0,15.1
adblockplus,207.0,333.0,20.5
adblockplus,207.0,334.0,12.8
adblockplus,207.0,335.0,15.2
adblockplus,207.0,335.0,5.2
adblockplus,207.0,339.0,10.1
adblockplus,207.0,340.0,13.4
adblockplus,207.0,340.0,13.2
adblockplus,207.0,340.0,25.0
adblockplus,207.0,345.0,4.9
adblockplus,207.0,350.0,29.7
adblockplus,207.0,350.0,16.5
adblockplus,207.0,352.0,7.8
adblockplus,207.0,352.0,19.5
adblockplus,207.0,353.0,20.5
adblockplus,207.0,359.0,13.7
adblockplus,207.0,363.0,18.1
adblockplus,207.0,364.0,11.7
adblockplus,207.0,370.0,12.7
adblockplus,207.0,374.0,22.0
adblockplus,207.0,375.0,20.9
adblockplus,207.0,387.0,12.5
adblockplus,207.0,387.0,18.7
adblockplus,207.0,388.0,12.5
adblockplus,207.0,419.0,6.7
adblockplus,207.0,419.0,24.4
adblockplus,207.0,424.0,18.7
adblockplus,207.0,437.0,21.5
adblockplus,207.0,463.0,9.1
adblockplus,207.0,488.0,20.8
adblockplus,207.0,,18.0
adblockplus,207.0,,32.4
adblockplus,207.0,,14.9
adblockplus,207.0,,15.8
adblockplus,207.0,,14.4
adblockplus,207.0,,9.7
adblockplus,207.0,,15.1
adblockplus,207.0,,11.4
adblockplus,207.0,,32.4
adblockplus,207.0,,9.6
adblockplus,207.0,,17.5
adblockplus,207.0,,4.5
adblockplus,207.0,,15.5
adblockplus,207.0,,17.8
adblockplus,207.0,,12.5
adblockplus,207.0,,11.8
adblockplus,207.0,,29.5
adblockplus,207.0,,16.5
adblockplus,207.0,,17.4
adblockplus,207.0,,15.1
adblockplus,207.0,,36.1
adblockplus,207.0,,37.7
adblockplus,207.0,,14.2
adblockplus,207.0,,29.3
adblockplus,207.0,,13.5
adblockplus,207.0,,17.6
adblockplus,207.0,,25.0
adblockplus,207.0,,14.7
adblockplus,207.0,,25.6
adblockplus,207.0,,27.6
adblockplus,207.0,,30.0
adblockplus,207.0,,19.3
adblockplus,207.0,,16.6
adblockplus,207.0,,20.5
adblockplus,207.0,,9.4
adblockplus,207.0,,21.0
adblockplus,207.0,,12.8
adblockplus,207.0,,14.3
adblockplus,207.0,,11.9
adblockplus,207.0,,50.7
adblockplus,207.0,,12.3
adblockplus,207.0,,17.0
adblockplus,207.0,,11.5
adblockplus,207.0,,35.2
adblockplus,207.0,,14.3
adblockplus,207.0,,14.5
adblockplus,207.0,,18.3
adblockplus,207.0,,30.7
adblockplus,207.0,,19.2
adblockplus,207.0,,14.6
adblockplus,207.0,,25.9
adblockplus,207.0,,10.5
adblockplus,207.0,,11.7
adblockplus,207.0,,24.5
adblockplus,207.0,,10.9
adblockplus,207.0,,25.6
adblockplus,207.0,,17.3
adblockplus,207.0,,18.0
adblockplus,207.0,,9.8
adblockplus,207.0,,15.5
adblockplus,207.0,,13.2
adblockplus,207.0,,26.6
adblockplus,207.0,,8.3
adblockplus,207.0,,27.1
adblockplus,207.0,,15.4
adblockplus,207.0,,25.4
adblockplus,207.0,,42.9
adblockplus,207.0,,21.7
adblockplus,207.0,,6.1
adblockplus,207.0,,29.7
adblockplus,207.0,,24.0
adblockplus,207.0,,15.4
adblockplus,207.0,,29.3
adblockplus,207.0,,9.0
adblockplus,207.0,,14.5
adblockplus,207.0,,11.2
adblockplus,207.0,,18.8
adblockplus,207.0,,20.2
adblockplus,207.0,,11.7
adblockplus,207.0,,11.5
adblockplus,208.0,296.0,20.2
adblockplus,208.0,299.0,27.7
adblockplus,208.0,304.0,23.3
adblockplus,208.0,306.0,13.8
adblockplus,208.0,308.0,17.3
adblockplus,208.0,310.0,13.2
adblockplus,208.0,314.0,10.9
adblockplus,208.0,314.0,11.2
adblockplus,208.0,315.0,12.3
adblockplus,208.0,323.0,4.9
adblockplus,208.0,324.0,17.5
adblockplus,208.0,325.0,20.9
adblockplus,208.0,325.0,13.6
adblockplus,208.0,327.0,15.5
adblockplus,208.0,335.0,10.0
adblockplus,208.0,337.0,19.3
adblockplus,208.0,339.0,22.7
adblockplus,208.0,340.0,18.3
adblockplus,208.0,343.0,23.5
adblockplus,208.0,344.0,29.2
adblockplus,208.0,344.0,12.2
adblockplus,208.0,346.0,34.5
adblockplus,208.0,348.0,23.2
adblockplus,208.0,352.0,9.9
adblockplus,208.0,359.0,15.7
adblockplus,208.0,363.0,13.1
adblockplus,208.0,369.0,12.3
adblockplus,208.0,370.0,15.8
adblockplus,208.0,374.0,5.8
adblockplus,208.0,375.0,5.6
adblockplus,208.0,414.0,11.6
adblockplus,208.0,434.0,10.1
adblockplus,208.0,476.0,10.8
adblockplus,208.0,526.0,21.6
adblockplus,208.0,,12.2
adblockplus,208.0,,27.0
adblockplus,208.0,,19.4
adblockplus,208.0,,22.5
adblockplus,208.0,,25.6
adblockplus,208.0,,8.6
adblockplus,208.0,,35.0
adblockplus,208.0,,16.8
adblockplus,208.0,,6.2
adblockplus,208.0,,19.8
adblockplus,208.0,,14.9
adblockplus,208.0,,22.5
adblockplus,208.0,,33.2
adblockplus,208.0,,16.0
adblockplus,208.0,,12.4
adblockplus,208.0,,27.5
adblockplus,208.0,,17.8
adblockplus,208.0,,32.1
adblockplus,208.0,,11.9
adblockplus,208.0,,31.1
adblockplus,208.0,,26.4
adblockplus,208.0,,12.3
adblockplus,208.0,,16.9
adblockplus,208.0,,65.7
adblockplus,208.0,,21.0
adblockplus,208.0,,15.5
adblockplus,208.0,,15.8
adblockplus,208.0,,23.7
adblockplus,208.0,,5.8
adblockplus,208.0,,19.6
adblockplus,208.0,,16.7
adblockplus,208.0,,15.9
adblockplus,208.0,,12.2
adblockplus,208.0,,27.0
adblockplus,208.0,,23.6
adblockplus,208.0,,17.8
adblockplus,208.0,,11.1
adblockplus,208.0,,24.2
adblockplus,208.0,,11.3
adblockplus,208.0,,21.7
adblockplus,208.0,,43.8
adblockplus,208.0,,18.2
adblockplus,208.0,,22.5
adblockplus,208.0,,26.4
adblockplus,208.0,,18.0
adblockplus,208.0,,7.7
adblockplus,208.0,,12.1
adblockplus,208.0,,17.5
adblockplus,208.0,,30.8
adblockplus,208.0,,26.9
adblockplus,208.0,,6.2
adblockplus,208.0,,29.0
adblockplus,208.0,,26.1
adblockplus,208.0,,11.5
adblockplus,208.0,,19.8
adblockplus,208.0,,10.7
adblockplus,208.0,,19.2
adblockplus,208.0,,14.9
adblockplus,208.0,,10.7
adblockplus,208.0,,11.5
adblockplus,208.0,,18.7
adblockplus,208.0,,21.8
adblockplus,208.0,,12.6
adblockplus,208.0,,4.2
adblockplus,208.0,,17.8
adblockplus,208.0,,20.7
adblockplus,208.0,,7.1
adblockplus,208.0,,14.9
adblockplus,208.0,,26.6
